event-id,timestamp,location-long,location-lat,ground-speed,height-above-ellipsoid,individual-taxon-canonical-name,eobs:temperature,tag-local-identifier,individual-local-identifier,date,road_id
316734704,2013-11-16 05:10:07.000,37.6375032,10.226707,0.11,2242.1,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-16 05:10:07.000,30481
316734716,2013-11-16 06:10:07.000,37.6513123,10.2479476,10.12,2350.3,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-11-16 06:10:07.000,30481
316734728,2013-11-16 07:10:07.000,37.6246136,10.2295739,0.1,2267.9,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-11-16 07:10:07.000,30481
316734741,2013-11-16 08:15:07.000,37.633254,10.2323933,0.35,2274.1,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-11-16 08:15:07.000,30481
316734753,2013-11-16 09:15:08.000,37.612907,10.2092364,0.55,2126.0,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-11-16 09:15:08.000,30481
316734766,2013-11-16 10:20:06.000,37.6055151,10.2011621,0.13,2108.1,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-11-16 10:20:06.000,30481
316734779,2013-11-16 11:20:07.000,37.613755,10.2061468,9.33,2172.0,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-11-16 11:20:07.000,30481
316734792,2013-11-16 12:25:20.000,37.6060296,10.1995691,0.06,2127.1,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-11-16 12:25:20.000,30481
316734805,2013-11-16 13:30:07.000,37.5967395,10.1946812,12.24,2563.4,Ciconia ciconia,18.0,3048,PLG 5P311 (3048),2013-11-16 13:30:07.000,30481
316734818,2013-11-16 14:35:06.000,37.5419616,10.0886507,0.15,1208.4,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-16 14:35:06.000,30481
316734830,2013-11-16 15:35:06.000,37.5420673,10.0886663,0.36,1211.3,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-11-16 15:35:06.000,30481
316734842,2013-11-16 16:35:07.000,37.5421804,10.0885415,0.52,1232.1,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-16 16:35:07.000,30481
316734855,2013-11-16 17:40:07.000,37.5420169,10.088641,0.69,1214.5,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-16 17:40:07.000,30481
316734868,2013-11-16 18:40:08.000,37.5420981,10.0886124,0.42,1258.8,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-16 18:40:08.000,30481
316734881,2013-11-16 19:45:07.000,37.5420051,10.0886723,0.06,1210.5,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-16 19:45:07.000,30481
316734885,2013-11-17 02:00:23.000,37.5420169,10.0886817,0.04,1208.9,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-17 02:00:23.000,30481
316734898,2013-11-17 03:05:07.000,37.5419901,10.0887112,0.49,1198.4,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-17 03:05:07.000,30481
316734910,2013-11-17 04:05:07.000,37.6053678,10.1547125,0.08,1316.1,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-11-17 04:05:07.000,30481
316734922,2013-11-17 05:05:07.000,37.6116076,10.157784,0.14,1378.6,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-11-17 05:05:07.000,30481
316734935,2013-11-17 06:10:07.000,37.6473934,10.2334782,8.95,2421.2,Ciconia ciconia,17.0,3048,PLG 5P311 (3048),2013-11-17 06:10:07.000,30481
316734947,2013-11-17 07:10:07.000,37.6205069,10.2309152,0.27,2224.2,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-11-17 07:10:07.000,30481
316734960,2013-11-17 08:15:08.000,37.6401034,10.2351878,7.18,2357.5,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-17 08:15:08.000,30481
316734973,2013-11-17 09:20:06.000,37.637049,10.2259104,8.04,2271.7,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-11-17 09:20:06.000,30481
316734985,2013-11-17 10:20:07.000,37.6215871,10.2192541,0.86,2248.8,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-17 10:20:07.000,30481
316734998,2013-11-17 11:20:07.000,37.6371828,10.2287037,0.24,2263.9,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-17 11:20:07.000,30481
316735011,2013-11-17 12:25:06.000,37.6710412,10.2690573,0.72,2244.9,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-17 12:25:06.000,30481
316735023,2013-11-17 13:25:07.000,37.6711272,10.2692539,0.17,2268.9,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-17 13:25:07.000,30481
316735035,2013-11-17 14:25:07.000,37.6700358,10.2676111,0.29,2236.6,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-17 14:25:07.000,30481
316735047,2013-11-17 15:25:07.000,37.6745448,10.26578,0.59,2275.3,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-17 15:25:07.000,30481
316735059,2013-11-17 16:25:07.000,37.6740545,10.2665907,0.1,2232.3,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-17 16:25:07.000,30481
316735071,2013-11-17 17:25:07.000,37.6719903,10.2710364,0.19,2232.1,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-11-17 17:25:07.000,30481
316735085,2013-11-17 18:30:08.000,37.672151,10.2710129,0.4,2259.3,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-17 18:30:08.000,30481
316735098,2013-11-17 19:35:08.000,37.6720542,10.2710326,0.12,2248.2,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-17 19:35:08.000,30481
316735104,2013-11-18 02:00:23.000,37.673838,10.2712619,0.06,2230.5,Ciconia ciconia,15.0,3048,PLG 5P311 (3048),2013-11-18 02:00:23.000,30481
316735117,2013-11-18 03:05:07.000,37.6737967,10.2713154,0.01,2228.9,Ciconia ciconia,15.0,3048,PLG 5P311 (3048),2013-11-18 03:05:07.000,30481
316735129,2013-11-18 04:05:20.000,37.6526976,10.2438834,0.18,2214.5,Ciconia ciconia,19.0,3048,PLG 5P311 (3048),2013-11-18 04:05:20.000,30481
316735142,2013-11-18 05:10:07.000,37.6548916,10.248955,0.07,2287.1,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-11-18 05:10:07.000,30481
316735155,2013-11-18 06:15:07.000,37.6209093,10.2604713,0.05,2159.0,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-18 06:15:07.000,30481
316735167,2013-11-18 07:15:10.000,37.627065,10.2178008,12.44,2326.7,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-11-18 07:15:10.000,30481
316735180,2013-11-18 08:20:07.000,37.6382813,10.2311105,0.55,2255.4,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-11-18 08:20:07.000,30481
316735192,2013-11-18 09:20:07.000,37.6362651,10.2309403,0.23,2291.3,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-18 09:20:07.000,30481
316735205,2013-11-18 10:25:06.000,37.6370857,10.2289351,0.16,2270.5,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-18 10:25:06.000,30481
316735218,2013-11-18 11:25:06.000,37.6243929,10.233185,0.1,2263.6,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-18 11:25:06.000,30481
316735230,2013-11-18 12:25:06.000,37.6367015,10.2294875,1.15,2278.0,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-11-18 12:25:06.000,30481
316735242,2013-11-18 13:25:06.000,37.6371767,10.228951,12.65,2307.6,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-11-18 13:25:06.000,30481
316735254,2013-11-18 14:25:06.000,37.6365878,10.2277706,0.1,2261.6,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-11-18 14:25:06.000,30481
316735266,2013-11-18 15:25:06.000,37.595554,10.156146,0.23,1441.0,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-18 15:25:06.000,30481
316735278,2013-11-18 16:25:06.000,37.5955005,10.1562046,0.17,1418.4,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-11-18 16:25:06.000,30481
316735290,2013-11-18 17:25:07.000,37.5955206,10.1562094,0.09,1422.5,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-11-18 17:25:07.000,30481
316735304,2013-11-18 18:30:08.000,37.5954697,10.1561487,0.14,1430.5,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-11-18 18:30:08.000,30481
316735317,2013-11-18 19:35:06.000,37.595433,10.1561267,0.33,1451.3,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-18 19:35:06.000,30481
316735323,2013-11-19 02:00:23.000,37.5955451,10.1561812,0.04,1427.5,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-19 02:00:23.000,30481
316735336,2013-11-19 03:05:06.000,37.5955683,10.1561656,0.19,1435.3,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-19 03:05:06.000,30481
316735348,2013-11-19 04:05:08.000,37.5954746,10.156239,0.09,1417.8,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-19 04:05:08.000,30481
316735361,2013-11-19 05:10:07.000,37.6067792,10.1572778,0.1,1374.9,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-19 05:10:07.000,30481
316735374,2013-11-19 06:15:06.000,37.6260542,10.1687475,8.25,1638.4,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-19 06:15:06.000,30481
316735386,2013-11-19 07:15:07.000,37.6378343,10.2301461,0.87,2258.1,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-11-19 07:15:07.000,30481
316735399,2013-11-19 08:20:06.000,37.6365391,10.2296546,0.24,2273.4,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-11-19 08:20:06.000,30481
316735411,2013-11-19 09:20:07.000,37.636274,10.235434,0.25,2309.7,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2013-11-19 09:20:07.000,30481
316735423,2013-11-19 10:20:07.000,37.639357,10.2310035,10.86,2261.1,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-11-19 10:20:07.000,30481
316735437,2013-11-19 11:25:07.000,37.6391117,10.2319589,11.01,2277.5,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-11-19 11:25:07.000,30481
316735450,2013-11-19 12:30:07.000,37.6365862,10.2300688,0.15,2273.5,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2013-11-19 12:30:07.000,30481
316735463,2013-11-19 13:35:07.000,37.6429515,10.2342488,8.74,2323.5,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-19 13:35:07.000,30481
316735476,2013-11-19 14:40:06.000,37.6447345,10.301012,0.14,2216.3,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-19 14:40:06.000,30481
316735488,2013-11-19 15:40:06.000,37.6462463,10.3070939,0.02,2205.3,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-19 15:40:06.000,30481
316735500,2013-11-19 16:40:06.000,37.6458006,10.3076637,0.07,2208.9,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-11-19 16:40:06.000,30481
316735512,2013-11-19 17:40:07.000,37.6455292,10.3074645,0.04,2210.2,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-19 17:40:07.000,30481
316735525,2013-11-19 18:40:07.000,37.6455133,10.3075049,0.07,2207.9,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-19 18:40:07.000,30481
316735537,2013-11-19 19:40:07.000,37.6455218,10.3075381,0.08,2188.6,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-11-19 19:40:07.000,30481
316735542,2013-11-20 02:00:23.000,37.6454327,10.3069398,0.02,2199.0,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-20 02:00:23.000,30481
316735555,2013-11-20 03:05:06.000,37.6449818,10.3062902,0.18,2200.1,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-20 03:05:06.000,30481
316735567,2013-11-20 04:05:20.000,37.6446479,10.305398,0.02,2202.7,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-11-20 04:05:20.000,30481
316735580,2013-11-20 05:10:07.000,37.645885,10.3067236,0.13,2209.6,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-20 05:10:07.000,30481
316735592,2013-11-20 06:10:07.000,37.6461431,10.306152,0.21,2202.0,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-11-20 06:10:07.000,30481
316735604,2013-11-20 07:10:23.000,37.6366589,10.229667,13.32,2288.8,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-11-20 07:10:23.000,30481
316735617,2013-11-20 08:15:06.000,37.6356143,10.2290121,0.62,2261.9,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-11-20 08:15:06.000,30481
316735629,2013-11-20 09:15:07.000,37.6364364,10.2296116,0.16,2270.0,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2013-11-20 09:15:07.000,30481
316735642,2013-11-20 10:20:07.000,37.6376705,10.2284296,0.04,2255.8,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-11-20 10:20:07.000,30481
316735655,2013-11-20 11:20:07.000,37.6360384,10.2315401,0.13,2384.5,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-11-20 11:20:07.000,30481
316735667,2013-11-20 12:20:07.000,37.638602,10.2322161,0.29,2198.1,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-11-20 12:20:07.000,30481
316735679,2013-11-20 13:20:07.000,37.6363898,10.2342261,15.19,2543.0,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-20 13:20:07.000,30481
316735691,2013-11-20 14:20:07.000,37.6382457,10.2970028,0.07,2226.6,Ciconia ciconia,18.0,3048,PLG 5P311 (3048),2013-11-20 14:20:07.000,30481
316735703,2013-11-20 15:20:07.000,37.6398601,10.3016577,0.15,2210.9,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-20 15:20:07.000,30481
316735716,2013-11-20 16:25:07.000,37.6399089,10.3016243,0.08,2205.0,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-20 16:25:07.000,30481
316735729,2013-11-20 17:30:06.000,37.6416755,10.3019531,0.16,2203.5,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-20 17:30:06.000,30481
316735742,2013-11-20 18:30:07.000,37.6417098,10.3019738,0.64,2212.0,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-11-20 18:30:07.000,30481
316735754,2013-11-20 19:30:08.000,37.6416475,10.3019736,0.23,2232.1,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-11-20 19:30:08.000,30481
316735761,2013-11-21 02:00:23.000,37.6414304,10.3026045,0.02,2200.6,Ciconia ciconia,18.0,3048,PLG 5P311 (3048),2013-11-21 02:00:23.000,30481
316735774,2013-11-21 03:05:06.000,37.6415371,10.3025253,0.11,2200.2,Ciconia ciconia,17.0,3048,PLG 5P311 (3048),2013-11-21 03:05:06.000,30481
316735786,2013-11-21 04:05:06.000,37.6415628,10.3025698,0.05,2208.3,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-11-21 04:05:06.000,30481
316735798,2013-11-21 05:05:07.000,37.6415481,10.3025513,0.09,2208.2,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-11-21 05:05:07.000,30481
316735810,2013-11-21 06:05:07.000,37.6415501,10.3025436,0.05,2202.7,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-11-21 06:05:07.000,30481
316735823,2013-11-21 07:10:06.000,37.6335064,10.2311874,0.36,2271.3,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-11-21 07:10:06.000,30481
316735835,2013-11-21 08:10:08.000,37.6355664,10.23402,0.08,2294.7,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-21 08:10:08.000,30481
316735848,2013-11-21 09:15:07.000,37.630222,10.2240975,0.17,2265.9,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-11-21 09:15:07.000,30481
316735861,2013-11-21 10:20:07.000,37.6420925,10.2353506,11.43,2296.6,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-11-21 10:20:07.000,30481
316735875,2013-11-21 11:25:07.000,37.6377774,10.2293151,0.33,2262.9,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2013-11-21 11:25:07.000,30481
316735887,2013-11-21 12:25:07.000,37.6358365,10.2312734,0.39,2300.0,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-11-21 12:25:07.000,30481
316735899,2013-11-21 13:25:07.000,37.6368388,10.2972645,0.58,2237.9,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-21 13:25:07.000,30481
316735911,2013-11-21 14:25:07.000,37.6361833,10.2971053,0.08,2212.4,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-11-21 14:25:07.000,30481
316735923,2013-11-21 15:25:07.000,37.6426773,10.3007116,0.44,2218.1,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-21 15:25:07.000,30481
316735936,2013-11-21 16:30:07.000,37.643132,10.3003056,0.59,2237.8,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-11-21 16:30:07.000,30481
316735949,2013-11-21 17:35:07.000,37.6429399,10.3006704,0.22,2206.0,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-21 17:35:07.000,30481
316735962,2013-11-21 18:35:07.000,37.6429311,10.3007272,0.23,2220.2,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-21 18:35:07.000,30481
316735974,2013-11-21 19:35:08.000,37.6429618,10.3007857,0.08,2158.6,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-11-21 19:35:08.000,30481
316735980,2013-11-22 02:00:23.000,37.6402868,10.298907,0.02,2202.4,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-11-22 02:00:23.000,30481
316735993,2013-11-22 03:05:08.000,37.6402647,10.2989231,0.09,2200.2,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-11-22 03:05:08.000,30481
316736006,2013-11-22 04:10:06.000,37.6388375,10.299082,0.3,2203.9,Ciconia ciconia,19.0,3048,PLG 5P311 (3048),2013-11-22 04:10:06.000,30481
316736018,2013-11-22 05:10:06.000,37.6383662,10.2993886,0.11,2207.2,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-11-22 05:10:06.000,30481
316736030,2013-11-22 06:10:06.000,37.6373312,10.2985833,0.09,2200.9,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-11-22 06:10:06.000,30481
316736042,2013-11-22 07:10:07.000,37.6384103,10.2294721,0.08,2244.1,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-22 07:10:07.000,30481
316736055,2013-11-22 08:15:07.000,37.6373448,10.233437,0.22,2283.1,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2013-11-22 08:15:07.000,30481
316736067,2013-11-22 09:15:07.000,37.6334416,10.2300099,0.46,2282.2,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-11-22 09:15:07.000,30481
316736080,2013-11-22 10:20:06.000,37.6267433,10.2164944,10.14,2268.6,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-11-22 10:20:06.000,30481
316736093,2013-11-22 11:20:06.000,37.6350187,10.2278729,17.75,2335.1,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-11-22 11:20:06.000,30481
316736105,2013-11-22 12:20:06.000,37.6348833,10.2280266,8.82,2284.1,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-11-22 12:20:06.000,30481
316736117,2013-11-22 13:20:06.000,37.6459776,10.2408513,0.58,2282.2,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-11-22 13:20:06.000,30481
316736129,2013-11-22 14:20:07.000,37.6417759,10.3011173,0.13,2216.9,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-22 14:20:07.000,30481
316736141,2013-11-22 15:20:21.000,37.641849,10.3011517,0.11,2213.3,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-11-22 15:20:21.000,30481
316736154,2013-11-22 16:25:06.000,37.6418776,10.3013596,0.08,2211.0,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-11-22 16:25:06.000,30481
316736166,2013-11-22 17:25:07.000,37.6418713,10.3013452,0.06,2216.7,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-22 17:25:07.000,30481
316736179,2013-11-22 18:25:08.000,37.641486,10.3014964,0.21,2207.1,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-11-22 18:25:08.000,30481
316736191,2013-11-22 19:25:23.000,37.6414115,10.3014642,0.04,2199.2,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-11-22 19:25:23.000,30481
316736199,2013-11-23 02:00:23.000,37.6419995,10.3015979,0.08,2201.2,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-11-23 02:00:23.000,30481
316736212,2013-11-23 03:05:07.000,37.6419893,10.3015312,0.5,2193.7,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-11-23 03:05:07.000,30481
316736224,2013-11-23 04:05:07.000,37.6423575,10.3005599,1.07,2199.0,Ciconia ciconia,19.0,3048,PLG 5P311 (3048),2013-11-23 04:05:07.000,30481
316736237,2013-11-23 05:10:07.000,37.6422707,10.299874,0.17,2211.2,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-11-23 05:10:07.000,30481
316736249,2013-11-23 06:10:07.000,37.6415318,10.3001476,0.07,2206.9,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-11-23 06:10:07.000,30481
316736261,2013-11-23 07:10:07.000,37.6421361,10.2575054,0.49,2257.2,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-11-23 07:10:07.000,30481
316736273,2013-11-23 08:10:07.000,37.6426225,10.256907,0.1,2263.0,Ciconia ciconia,43.0,3048,PLG 5P311 (3048),2013-11-23 08:10:07.000,30481
316736285,2013-11-23 09:10:07.000,37.6494262,10.2592525,0.53,2249.9,Ciconia ciconia,42.0,3048,PLG 5P311 (3048),2013-11-23 09:10:07.000,30481
316736297,2013-11-23 10:10:07.000,37.6367556,10.2294416,0.29,2268.3,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-11-23 10:10:07.000,30481
316736310,2013-11-23 11:10:08.000,37.6298545,10.2220872,14.52,2321.4,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-11-23 11:10:08.000,30481
