,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
1243,3955_afr_pl_4,afr_pl_4,2015-04-21 15:10:07.000,2015-04-21 15:10:07.000,36.6232322,34.8618943
1246,3955_afr_pl_4,afr_pl_4,2015-04-21 17:40:09.000,2015-04-21 17:40:09.000,36.6311628,34.8734178
1247,3955_afr_pl_4,afr_pl_4,2015-04-21 18:15:06.000,2015-04-21 18:15:06.000,36.6311803,34.8733751
1249,3955_afr_pl_4,afr_pl_4,2015-04-21 19:15:06.000,2015-04-21 19:15:06.000,36.6281528,34.870236
1251,3955_afr_pl_4,afr_pl_4,2015-04-22 04:05:06.000,2015-04-22 04:05:06.000,36.6049369,34.8710163
1256,3955_afr_pl_4,afr_pl_4,2015-04-22 10:05:06.000,2015-04-22 10:05:06.000,36.5757307,34.9277412
1259,3955_afr_pl_4,afr_pl_4,2015-04-22 11:35:06.000,2015-04-22 11:35:06.000,36.5758986,34.9285045
1260,3955_afr_pl_4,afr_pl_4,2015-04-22 12:05:06.000,2015-04-22 12:05:06.000,36.5761235,34.9290219
1264,3955_afr_pl_4,afr_pl_4,2015-04-22 14:35:07.000,2015-04-22 14:35:07.000,36.5713877,34.9299873
1267,3955_afr_pl_4,afr_pl_4,2015-04-22 16:40:07.000,2015-04-22 16:40:07.000,36.5648198,34.9322116
1268,3955_afr_pl_4,afr_pl_4,2015-04-22 17:10:07.000,2015-04-22 17:10:07.000,36.5646212,34.9322958
1270,3955_afr_pl_4,afr_pl_4,2015-04-22 18:40:07.000,2015-04-22 18:40:07.000,36.5645387,34.9322762
1271,3955_afr_pl_4,afr_pl_4,2015-04-22 19:40:07.000,2015-04-22 19:40:07.000,36.5645346,34.9323077
1272,3955_afr_pl_4,afr_pl_4,2015-04-23 03:05:06.000,2015-04-23 03:05:06.000,36.5742995,34.9299056
1273,3955_afr_pl_4,afr_pl_4,2015-04-23 03:35:06.000,2015-04-23 03:35:06.000,36.5728018,34.9295876
1274,3955_afr_pl_4,afr_pl_4,2015-04-23 04:35:06.000,2015-04-23 04:35:06.000,36.5754972,34.9254622
1277,3955_afr_pl_4,afr_pl_4,2015-04-23 06:05:06.000,2015-04-23 06:05:06.000,36.5783086,34.9271045
1278,3955_afr_pl_4,afr_pl_4,2015-04-23 08:05:06.000,2015-04-23 08:05:06.000,36.5742171,34.9295564
1279,3955_afr_pl_4,afr_pl_4,2015-04-23 09:05:06.000,2015-04-23 09:05:06.000,36.5742228,34.9295544
1280,3955_afr_pl_4,afr_pl_4,2015-04-23 09:35:06.000,2015-04-23 09:35:06.000,36.5742247,34.9295566
1281,3955_afr_pl_4,afr_pl_4,2015-04-23 10:35:06.000,2015-04-23 10:35:06.000,36.5800634,34.9276068
1282,3955_afr_pl_4,afr_pl_4,2015-04-23 11:35:06.000,2015-04-23 11:35:06.000,36.5799925,34.9301525
1283,3955_afr_pl_4,afr_pl_4,2015-04-23 12:05:06.000,2015-04-23 12:05:06.000,36.5806234,34.926812
1286,3955_afr_pl_4,afr_pl_4,2015-04-23 15:05:07.000,2015-04-23 15:05:07.000,36.5734348,34.9317667
1291,3955_afr_pl_4,afr_pl_4,2015-04-23 19:35:07.000,2015-04-23 19:35:07.000,36.5659079,34.9329432
1292,3955_afr_pl_4,afr_pl_4,2015-04-24 03:35:06.000,2015-04-24 03:35:06.000,36.5968189,34.9344971
1293,3955_afr_pl_4,afr_pl_4,2015-04-24 04:05:06.000,2015-04-24 04:05:06.000,36.5972133,34.9337043
1295,3955_afr_pl_4,afr_pl_4,2015-04-24 06:35:06.000,2015-04-24 06:35:06.000,36.5986604,34.935457
1298,3955_afr_pl_4,afr_pl_4,2015-04-24 08:35:07.000,2015-04-24 08:35:07.000,36.5975638,34.9334713
