,stork_migration_id,migration_id,timestamp,date,location-long,location-lat,area_type
192,3954_pl_afr_3,pl_afr_3,2014-07-06 06:05:06.000,2014-07-06 06:05:06,22.4870408,53.2305439,green_land
193,3958_pl_afr_3,pl_afr_3,2014-07-06 06:35:06.000,2014-07-06 06:35:06,22.4822162,53.2299612,green_land
194,3955_pl_afr_3,pl_afr_3,2014-07-06 07:05:06.000,2014-07-06 07:05:06,22.4870365,53.2305707,green_land
195,3953_pl_afr_3,pl_afr_3,2014-07-06 07:35:06.000,2014-07-06 07:35:06,22.5561126,53.2310649,rural
196,3957_pl_afr_3,pl_afr_3,2014-07-06 08:05:06.000,2014-07-06 08:05:06,22.4845982,53.230287,green_land
197,3955_pl_afr_3,pl_afr_3,2014-07-06 08:35:06.000,2014-07-06 08:35:06,22.4871007,53.2305623,green_land
198,3954_pl_afr_3,pl_afr_3,2014-07-06 09:05:06.000,2014-07-06 09:05:06,22.4870963,53.2305313,green_land
199,3950_pl_afr_3,pl_afr_3,2014-07-06 09:35:06.000,2014-07-06 09:35:06,22.556112,53.2312732,rural
200,3953_pl_afr_3,pl_afr_3,2014-07-06 10:05:06.000,2014-07-06 10:05:06,22.5560859,53.2310777,rural
201,3956_pl_afr_3,pl_afr_3,2014-07-06 10:35:06.000,2014-07-06 10:35:06,22.4846712,53.2303047,green_land
202,3958_pl_afr_3,pl_afr_3,2014-07-06 11:05:06.000,2014-07-06 11:05:06,22.4822351,53.2299631,green_land
203,3958_pl_afr_3,pl_afr_3,2014-07-06 11:35:06.000,2014-07-06 11:35:06,22.4822268,53.2299519,green_land
204,3950_pl_afr_3,pl_afr_3,2014-07-06 12:05:06.000,2014-07-06 12:05:06,22.5560408,53.2311789,rural
205,3959_pl_afr_3,pl_afr_3,2014-07-06 12:35:06.000,2014-07-06 12:35:06,22.482204,53.2299791,green_land
206,3957_pl_afr_3,pl_afr_3,2014-07-06 13:05:06.000,2014-07-06 13:05:06,22.4845836,53.2302704,green_land
207,3954_pl_afr_3,pl_afr_3,2014-07-06 13:35:06.000,2014-07-06 13:35:06,22.4870612,53.2305703,green_land
208,3958_pl_afr_3,pl_afr_3,2014-07-06 14:05:06.000,2014-07-06 14:05:06,22.4821795,53.2299642,green_land
209,3956_pl_afr_3,pl_afr_3,2014-07-06 14:35:06.000,2014-07-06 14:35:06,22.4845957,53.2302725,green_land
210,3957_pl_afr_3,pl_afr_3,2014-07-06 15:05:06.000,2014-07-06 15:05:06,22.484519,53.2303432,green_land
211,3955_pl_afr_3,pl_afr_3,2014-07-06 15:35:07.000,2014-07-06 15:35:07,22.4870713,53.2305624,green_land
212,3957_pl_afr_3,pl_afr_3,2014-07-06 16:05:07.000,2014-07-06 16:05:07,22.4844731,53.2306833,green_land
213,3957_pl_afr_3,pl_afr_3,2014-07-06 16:35:07.000,2014-07-06 16:35:07,22.4845703,53.2302918,green_land
